source;source_country_id;alphanumiso
BGS;Malaysia;MYS458
BGS;Mozambique;MOZ508
BGS;Namibia;NAM516
BGS;New Caledonia;NCL540
BGS;Niger;NER562
BGS;Nigeria;NGA566
BGS;Nicaragua;NIC558
BGS;Netherlands;NLD528
BGS;Norway;NOR578
BGS;Nepal;NPL524
BGS;Nauru;NRU520
BGS;New Zealand;NZL554
BGS;Oman;OMN512
BGS;Panama;PAN591
BGS;Peru;PER604
BGS;Papua New Guinea;PNG598
BGS;Philippines;PHL608
BGS;Pakistan;PAK586
BGS;Poland;POL616
BGS;Portugal;PRT620
BGS;Paraguay;PRY600
BGS;Qatar;QAT634
BGS;Romania;ROU642
BGS;Serbia;SRB688
BGS;Russia;RUS643
BGS;Rwanda;RWA646
BGS;Saudi Arabia;SAU682
BGS;Solomon Islands;SLB090
BGS;Seychelles;SYC690
BGS;Sudan;SDN729
BGS;Sweden;SWE752
BGS;Singapore;SGP702
BGS;Slovenia;SVN705
BGS;Slovakia;SVK703
BGS;Sierra Leone;SLE694
BGS;Senegal;SEN686
BGS;Somalia;SOM706
BGS;Suriname;SUR740
BGS;South Sudan;SSD728
BGS;Soviet Union;SUN810
BGS;El Salvador;SLV222
BGS;Syria;SYR760
BGS;Swaziland;SWZ748
BGS;Turks and Caicos Islands;TCA796
BGS;Chad;TCD148
BGS;Togo;TGO768
BGS;Thailand;THA764
BGS;Tajikistan;TJK762
BGS;East Timor;TLS626
BGS;Turkmenistan;TKM795
BGS;Tunisia;TUN788
BGS;Turkey;TUR792
BGS;Trinidad & Tobago;TTO780
BGS;Taiwan;TWN158
BGS;Tanzania;TZA834
BGS;Ukraine;UKR804
BGS;Uganda;UGA800
BGS;USA;USA840
BGS;Uruguay;URY858
BGS;Uzbekistan;UZB860
BGS;Venezuela;VEN862
BGS;Vietnam;VNM704
BGS;New Hebrides;VUT548
BGS;Yemen, Republic of;YEM887
BGS;Yemen Arab Republic;YEM886
BGS;Yemen (PDR);YMD720
BGS;Yugoslavia;YUG890
BGS;South Africa;ZAF710
BGS;Zambia;ZMB894
BGS;Zimbabwe;ZWE716
BGS;Hong Kong;HKG344
BGS;Montenegro;MNE499
BGS;Serbia and Montenegro;SCG891
BGS;Kosovo;UNK000
BGS;Spanish Sahara;ESH732
BGS;Sharjah;ARE784
BGS;Zaire;COD180
BGS;Bonaire;BES535
BGS;Rhodesia;ZWE716
USGS;United Arab Emirates;ARE784
USGS;Afghanistan;AFG004
USGS;Antigua and Barbuda;ATG028
USGS;Anguilla;AIA660
USGS;Albania;ALB008
USGS;Armenia;ARM051
USGS;Netherlands Antilles;ANT530
USGS;Angola;AGO024
USGS;Argentina;ARG032
USGS;American Samoa;ASM016
USGS;Austria;AUT040
USGS;Australia;AUS036
USGS;Aruba;ABW533
USGS;Azerbaijan;AZE031
USGS;Bosnia and Herzegovina;BIH070
USGS;Barbados;BRB052
USGS;Bangladesh;BGD050
USGS;Belgium;BEL056
USGS;Burkina Faso;BFA854
USGS;Bulgaria;BGR100
USGS;Bahrain;BHR048
USGS;Burundi;BDI108
USGS;Benin;BEN204
USGS;Bermuda;BMU060
USGS;Brunei Darussalam;BRN096
USGS;Bolivia;BOL068
USGS;Brazil;BRA076
USGS;Bahamas;BHS044
USGS;Bhutan;BTN064
USGS;Botswana;BWA072
USGS;Belarus;BLR112
USGS;Belize;BLZ084
USGS;Canada;CAN124
USGS;Cocos (Keeling) Islands;CCK166
USGS;Congo (Kinshasa);COD180
USGS;Central African Republic;CAF140
USGS;Congo (Brazzaville);COG178
USGS;Switzerland;CHE756
USGS;C么te d始Ivoire (Ivory Coast);CIV384
USGS;Cook Islands;COK184
USGS;Chile;CHL152
USGS;Cameroon;CMR120
USGS;China;CHN156
USGS;Colombia;COL170
USGS;Costa Rica;CRI188
USGS;Czechoslovakia;CSK200
USGS;Cuba;CUB192
USGS;Cape Verde;CPV132
USGS;Christmas Island;CXR162
USGS;Cyprus;CYP196
USGS;Czech Republic;CZE203
USGS;Germany;DEU276
USGS;Djibouti;DJI262
USGS;Denmark;DNK208
USGS;Dominica;DMA212
USGS;Dominican Republic;DOM214
USGS;Algeria;DZA012
USGS;Ecuador;ECU218
USGS;Estonia;EST233
USGS;Egypt;EGY818
USGS;Eritrea;ERI232
USGS;Spain;ESP724
USGS;Ethiopia;ETH231
USGS;Finland;FIN246
USGS;Fiji;FJI242
USGS;Falkland Islands (Malvinas);FLK238
USGS;Micronesia;FSM583
USGS;Faroe Islands;FRO234
USGS;France;FRA250
USGS;Gabon;GAB266
USGS;United Kingdom;GBR826
USGS;Grenada;GRD308
USGS;Georgia;GEO268
USGS;French Guiana;GUF254
USGS;Ghana;GHA288
USGS;Gibraltar;GIB292
USGS;Gambia;GMB270
USGS;Guinea;GIN324
USGS;Guadeloupe;GLP312
USGS;Equatorial Guinea;GNQ226
USGS;Greece;GRC300
USGS;Guatemala;GTM320
USGS;Guam;GUM316
USGS;Guinea-Bissau;GNB624
USGS;Guyana;GUY328
USGS;Honduras;HND340
USGS;Croatia;HRV191
USGS;Haiti;HTI332
USGS;Hungary;HUN348
USGS;Indonesia;IDN360
USGS;Ireland;IRL372
USGS;Israel;ISR376
USGS;India;IND356
USGS;British Indian Ocean Territory;IOT086
USGS;Iraq;IRQ368
USGS;Iran;IRN364
USGS;Iceland;ISL352
USGS;Italy;ITA380
USGS;Jamaica;JAM388
USGS;Jordan;JOR400
USGS;Japan;JPN392
USGS;Kenya;KEN404
USGS;Kyrgyzstan;KGZ417
USGS;Cambodia;KHM116
USGS;Kiribati;KIR296
USGS;Comoros;COM174
USGS;Saint Kitts and Nevis;KNA659
USGS;Korea, North;PRK408
USGS;Korea, Republic of;KOR410
USGS;Kuwait;KWT414
USGS;Cayman Islands;CYM136
USGS;Kazakhstan;KAZ398
USGS;Laos;LAO418
USGS;Lebanon;LBN422
USGS;Saint Lucia;LCA662
USGS;Liechtenstein;LIE438
USGS;Sri Lanka;LKA144
USGS;Liberia;LBR430
USGS;Lesotho;LSO426
USGS;Lithuania;LTU440
USGS;Latvia;LVA428
USGS;Luxembourg;LUX442
USGS;Libya;LBY434
USGS;Morocco;MAR504
USGS;Moldova;MDA498
USGS;Madagascar;MDG450
USGS;Marshall Islands;MHL584
USGS;Macedonia;MKD807
USGS;Mali;MLI466
USGS;Burma;MMR104
USGS;Mongolia;MNG496
USGS;Northern Mariana Islands;MNP580
USGS;Martinique;MTQ474
USGS;Mauritania;MRT478
USGS;Montserrat;MSR500
USGS;Malta;MLT470
USGS;Mauritius;MUS480
USGS;Maldives;MDV462
USGS;Malawi;MWI454
USGS;Mexico;MEX484
USGS;Malaysia;MYS458
USGS;Mozambique;MOZ508
USGS;Namibia;NAM516
USGS;New Caledonia;NCL540
USGS;Niger;NER562
USGS;Norfolk Island;NFK574
USGS;Nigeria;NGA566
USGS;Nicaragua;NIC558
USGS;Netherlands;NLD528
USGS;Norway;NOR578
USGS;Nepal;NPL524
USGS;Nauru;NRU520
USGS;Niue;NIU570
USGS;New Zealand;NZL554
USGS;Oman;OMN512
USGS;Panama;PAN591
USGS;Peru;PER604
USGS;French Polynesia;PYF258
USGS;Papua New Guinea;PNG598
USGS;Philippines;PHL608
USGS;Pakistan;PAK586
USGS;Poland;POL616
USGS;Saint Pierre and Miquelon;SPM666
USGS;Pitcairn Islands;PCN612
USGS;Puerto Rico;PRI630
USGS;Palestine;PSE275
USGS;Portugal;PRT620
USGS;Palau;PLW585
USGS;Paraguay;PRY600
USGS;Qatar;QAT634
USGS;R茅union;REU638
USGS;Romania;ROU642
USGS;Serbia;SRB688
USGS;Russia;RUS643
USGS;Rwanda;RWA646
USGS;Saudi Arabia;SAU682
USGS;Solomon Islands;SLB090
USGS;Seychelles;SYC690
USGS;Sudan;SDN729
USGS;Sweden;SWE752
USGS;Singapore;SGP702
USGS;Saint Helena;SHN654
USGS;Slovenia;SVN705
USGS;Slovakia;SVK703
USGS;Sierra Leone;SLE694
USGS;San Marino;SMR674
USGS;Senegal;SEN686
USGS;Somalia;SOM706
USGS;Suriname;SUR740
USGS;South Sudan;SSD728
USGS;Sao Tome and Principe;STP678
USGS;USSR;SUN810
USGS;El Salvador;SLV222
USGS;Syria;SYR760
USGS;Swaziland;SWZ748
USGS;Turks and Caicos Islands;TCA796
USGS;Chad;TCD148
USGS;Togo;TGO768
USGS;Thailand;THA764
USGS;Tajikistan;TJK762
USGS;Tokelau;TKL772
USGS;Timor-Leste;TLS626
USGS;Turkmenistan;TKM795
USGS;Tunisia;TUN788
USGS;Tonga;TON776
USGS;Turkey;TUR792
USGS;Trinidad and Tobago;TTO780
USGS;Tuvalu;TUV798
USGS;Taiwan;TWN158
USGS;Tanzania;TZA834
USGS;Ukraine;UKR804
USGS;Uganda;UGA800
USGS;United States;USA840
USGS;Uruguay;URY858
USGS;Uzbekistan;UZB860
USGS;Saint Vincent/Grenadines;VCT670
USGS;Venezuela;VEN862
USGS;British Virgin Islands;VGB092
USGS;US Virgin Islands;VIR850
USGS;Vietnam;VNM704
USGS;Vanuatu;VUT548
USGS;Wallis and Futuna Islands;WLF876
USGS;Samoa;WSM882
USGS;Yemen;YEM887
USGS;Mayotte;MYT175
USGS;Yugoslavia SFR;YUG890
USGS;South Africa;ZAF710
USGS;Zambia;ZMB894
USGS;Zimbabwe;ZWE716
USGS;Montenegro;MNE499
USGS;Serbia and Montenegro;SCG891
FAO_AreaName;United Arab Emirates;ARE784
FAO_AreaName;Afghanistan;AFG004
FAO_AreaName;Antigua and Barbuda;ATG028
FAO_AreaName;Anguilla;AIA660
FAO_AreaName;Albania;ALB008
FAO_AreaName;Armenia;ARM051
FAO_AreaName;Netherlands Antilles;ANT530
FAO_AreaName;Angola;AGO024
FAO_AreaName;Argentina;ARG032
FAO_AreaName;American Samoa;ASM016
FAO_AreaName;Austria;AUT040
FAO_AreaName;Australia;AUS036
FAO_AreaName;Aruba;ABW533
FAO_AreaName;Azerbaijan;AZE031
FAO_AreaName;Bosnia and Herzegovina;BIH070
FAO_AreaName;Barbados;BRB052
FAO_AreaName;Bangladesh;BGD050
FAO_AreaName;Belgium;BEL056
FAO_AreaName;Burkina Faso;BFA854
FAO_AreaName;Bulgaria;BGR100
FAO_AreaName;Bahrain;BHR048
FAO_AreaName;Burundi;BDI108
FAO_AreaName;Benin;BEN204
FAO_AreaName;Bermuda;BMU060
FAO_AreaName;Brunei Darussalam;BRN096
FAO_AreaName;Bolivia (Plurinational State of);BOL068
FAO_AreaName;Brazil;BRA076
FAO_AreaName;Bahamas;BHS044
FAO_AreaName;Bhutan;BTN064
FAO_AreaName;Botswana;BWA072
FAO_AreaName;Belarus;BLR112
FAO_AreaName;Belize;BLZ084
FAO_AreaName;Canada;CAN124
FAO_AreaName;Democratic Republic of the Congo;COD180
FAO_AreaName;Central African Republic;CAF140
FAO_AreaName;Congo;COG178
FAO_AreaName;Switzerland;CHE756
FAO_AreaName;C么te d'Ivoire;CIV384
FAO_AreaName;Cook Islands;COK184
FAO_AreaName;Chile;CHL152
FAO_AreaName;Cameroon;CMR120
FAO_AreaName;China, mainland;CHN156
FAO_AreaName;Colombia;COL170
FAO_AreaName;Costa Rica;CRI188
FAO_AreaName;Cuba;CUB192
FAO_AreaName;Cabo Verde;CPV132
FAO_AreaName;Christmas Island;CXR162
FAO_AreaName;Cyprus;CYP196
FAO_AreaName;Czech Republic;CZE203
FAO_AreaName;Germany;DEU276
FAO_AreaName;Djibouti;DJI262
FAO_AreaName;Denmark;DNK208
FAO_AreaName;Dominica;DMA212
FAO_AreaName;Dominican Republic;DOM214
FAO_AreaName;Algeria;DZA012
FAO_AreaName;Ecuador;ECU218
FAO_AreaName;Estonia;EST233
FAO_AreaName;Egypt;EGY818
FAO_AreaName;Eritrea;ERI232
FAO_AreaName;Spain;ESP724
FAO_AreaName;Ethiopia;ETH231
FAO_AreaName;Ethiopia PDR;ETH230
FAO_AreaName;Finland;FIN246
FAO_AreaName;Fiji;FJI242
FAO_AreaName;Falkland Islands (Malvinas);FLK238
FAO_AreaName;Micronesia (Federated States of);FSM583
FAO_AreaName;Faroe Islands;FRO234
FAO_AreaName;France;FRA250
FAO_AreaName;Gabon;GAB266
FAO_AreaName;United Kingdom;GBR826
FAO_AreaName;Grenada;GRD308
FAO_AreaName;Georgia;GEO268
FAO_AreaName;French Guiana;GUF254
FAO_AreaName;Ghana;GHA288
FAO_AreaName;Gibraltar;GIB292
FAO_AreaName;Gambia;GMB270
FAO_AreaName;Guinea;GIN324
FAO_AreaName;Guadeloupe;GLP312
FAO_AreaName;Equatorial Guinea;GNQ226
FAO_AreaName;Greece;GRC300
FAO_AreaName;Guatemala;GTM320
FAO_AreaName;Guam;GUM316
FAO_AreaName;Guinea-Bissau;GNB624
FAO_AreaName;Guyana;GUY328
FAO_AreaName;Honduras;HND340
FAO_AreaName;Croatia;HRV191
FAO_AreaName;Haiti;HTI332
FAO_AreaName;Hungary;HUN348
FAO_AreaName;Indonesia;IDN360
FAO_AreaName;Ireland;IRL372
FAO_AreaName;Israel;ISR376
FAO_AreaName;India;IND356
FAO_AreaName;Iraq;IRQ368
FAO_AreaName;Iran (Islamic Republic of);IRN364
FAO_AreaName;Iceland;ISL352
FAO_AreaName;Italy;ITA380
FAO_AreaName;Jamaica;JAM388
FAO_AreaName;Jordan;JOR400
FAO_AreaName;Japan;JPN392
FAO_AreaName;Kenya;KEN404
FAO_AreaName;Kyrgyzstan;KGZ417
FAO_AreaName;Cambodia;KHM116
FAO_AreaName;Kiribati;KIR296
FAO_AreaName;Comoros;COM174
FAO_AreaName;Saint Kitts and Nevis;KNA659
FAO_AreaName;Democratic People's Republic of Korea;PRK408
FAO_AreaName;Republic of Korea;KOR410
FAO_AreaName;Kuwait;KWT414
FAO_AreaName;Cayman Islands;CYM136
FAO_AreaName;Kazakhstan;KAZ398
FAO_AreaName;Lao People's Democratic Republic;LAO418
FAO_AreaName;Lebanon;LBN422
FAO_AreaName;Saint Lucia;LCA662
FAO_AreaName;Liechtenstein;LIE438
FAO_AreaName;Sri Lanka;LKA144
FAO_AreaName;Liberia;LBR430
FAO_AreaName;Lesotho;LSO426
FAO_AreaName;Lithuania;LTU440
FAO_AreaName;Latvia;LVA428
FAO_AreaName;Luxembourg;LUX442
FAO_AreaName;Libya;LBY434
FAO_AreaName;Morocco;MAR504
FAO_AreaName;Republic of Moldova;MDA498
FAO_AreaName;Madagascar;MDG450
FAO_AreaName;Marshall Islands;MHL584
FAO_AreaName;The former Yugoslav Republic of Macedonia;MKD807
FAO_AreaName;Mali;MLI466
FAO_AreaName;Myanmar;MMR104
FAO_AreaName;Mongolia;MNG496
FAO_AreaName;Martinique;MTQ474
FAO_AreaName;Mauritania;MRT478
FAO_AreaName;Montserrat;MSR500
FAO_AreaName;Malta;MLT470
FAO_AreaName;Mauritius;MUS480
FAO_AreaName;Maldives;MDV462
FAO_AreaName;Malawi;MWI454
FAO_AreaName;Mexico;MEX484
FAO_AreaName;Malaysia;MYS458
FAO_AreaName;Mozambique;MOZ508
FAO_AreaName;Namibia;NAM516
FAO_AreaName;New Caledonia;NCL540
FAO_AreaName;Niger;NER562
FAO_AreaName;Norfolk Island;NFK574
FAO_AreaName;Nigeria;NGA566
FAO_AreaName;Nicaragua;NIC558
FAO_AreaName;Netherlands;NLD528
FAO_AreaName;Norway;NOR578
FAO_AreaName;Nepal;NPL524
FAO_AreaName;Nauru;NRU520
FAO_AreaName;Niue;NIU570
FAO_AreaName;New Zealand;NZL554
FAO_AreaName;Oman;OMN512
FAO_AreaName;Panama;PAN591
FAO_AreaName;Peru;PER604
FAO_AreaName;French Polynesia;PYF258
FAO_AreaName;Papua New Guinea;PNG598
FAO_AreaName;Philippines;PHL608
FAO_AreaName;Pakistan;PAK586
FAO_AreaName;Poland;POL616
FAO_AreaName;Saint Pierre and Miquelon;SPM666
FAO_AreaName;Puerto Rico;PRI630
FAO_AreaName;Occupied Palestinian Territory;PSE275
FAO_AreaName;Portugal;PRT620
FAO_AreaName;Paraguay;PRY600
FAO_AreaName;Qatar;QAT634
FAO_AreaName;R茅union;REU638
FAO_AreaName;Romania;ROU642
FAO_AreaName;Serbia;SRB688
FAO_AreaName;Russian Federation;RUS643
FAO_AreaName;Rwanda;RWA646
FAO_AreaName;Saudi Arabia;SAU682
FAO_AreaName;Solomon Islands;SLB090
FAO_AreaName;Seychelles;SYC690
FAO_AreaName;Sudan;SDN729
FAO_AreaName;Sudan (former);SDN736
FAO_AreaName;Sweden;SWE752
FAO_AreaName;Singapore;SGP702
FAO_AreaName;Saint Helena, Ascension and Tristan da Cunha;SHN654
FAO_AreaName;Slovenia;SVN705
FAO_AreaName;Slovakia;SVK703
FAO_AreaName;Sierra Leone;SLE694
FAO_AreaName;Senegal;SEN686
FAO_AreaName;Somalia;SOM706
FAO_AreaName;Suriname;SUR740
FAO_AreaName;South Sudan;SSD728
FAO_AreaName;Sao Tome and Principe;STP678
FAO_AreaName;USSR;SUN810
FAO_AreaName;El Salvador;SLV222
FAO_AreaName;Syrian Arab Republic;SYR760
FAO_AreaName;Swaziland;SWZ748
FAO_AreaName;Turks and Caicos Islands;TCA796
FAO_AreaName;Chad;TCD148
FAO_AreaName;Togo;TGO768
FAO_AreaName;Thailand;THA764
FAO_AreaName;Tajikistan;TJK762
FAO_AreaName;Tokelau;TKL772
FAO_AreaName;Timor-Leste;TLS626
FAO_AreaName;Turkmenistan;TKM795
FAO_AreaName;Tunisia;TUN788
FAO_AreaName;Tonga;TON776
FAO_AreaName;Turkey;TUR792
FAO_AreaName;Trinidad and Tobago;TTO780
FAO_AreaName;Tuvalu;TUV798
FAO_AreaName;China, Taiwan Province of;TWN158
FAO_AreaName;United Republic of Tanzania;TZA834
FAO_AreaName;Ukraine;UKR804
FAO_AreaName;Uganda;UGA800
FAO_AreaName;United States of America;USA840
FAO_AreaName;Uruguay;URY858
FAO_AreaName;Uzbekistan;UZB860
FAO_AreaName;Saint Vincent and the Grenadines;VCT670
FAO_AreaName;Venezuela (Bolivarian Republic of);VEN862
FAO_AreaName;British Virgin Islands;VGB092
FAO_AreaName;United States Virgin Islands;VIR850
FAO_AreaName;Viet Nam;VNM704
FAO_AreaName;Vanuatu;VUT548
FAO_AreaName;Wallis and Futuna Islands;WLF876
FAO_AreaName;Samoa;WSM882
FAO_AreaName;Yemen;YEM887
FAO_AreaName;Mayotte;MYT175
FAO_AreaName;Yugoslav SFR;YUG890
FAO_AreaName;South Africa;ZAF710
FAO_AreaName;Zambia;ZMB894
FAO_AreaName;Zimbabwe;ZWE716
FAO_AreaName;China, Hong Kong SAR;HKG344
FAO_AreaName;Montenegro;MNE499
FAO_AreaName;Serbia and Montenegro;SCG891
FAO_AreaName;China, Macao SAR;MAC446
FAO_AreaName;Western Sahara;ESH732
FAO_AreaName;Belgium-Luxemburg;BLGLUX
FAO_AreaCode;225;ARE784
FAO_AreaCode;2;AFG004
FAO_AreaCode;8;ATG028
FAO_AreaCode;258;AIA660
FAO_AreaCode;3;ALB008
FAO_AreaCode;1;ARM051
FAO_AreaCode;151;ANT530
FAO_AreaCode;7;AGO024
FAO_AreaCode;9;ARG032
FAO_AreaCode;5;ASM016
FAO_AreaCode;11;AUT040
FAO_AreaCode;10;AUS036
FAO_AreaCode;22;ABW533
FAO_AreaCode;52;AZE031
FAO_AreaCode;80;BIH070
FAO_AreaCode;14;BRB052
FAO_AreaCode;16;BGD050
FAO_AreaCode;255;BEL056
FAO_AreaCode;233;BFA854
FAO_AreaCode;27;BGR100
FAO_AreaCode;13;BHR048
FAO_AreaCode;29;BDI108
FAO_AreaCode;53;BEN204
FAO_AreaCode;17;BMU060
FAO_AreaCode;26;BRN096
FAO_AreaCode;19;BOL068
FAO_AreaCode;21;BRA076
FAO_AreaCode;12;BHS044
FAO_AreaCode;18;BTN064
FAO_AreaCode;20;BWA072
FAO_AreaCode;57;BLR112
FAO_AreaCode;23;BLZ084
FAO_AreaCode;33;CAN124
FAO_AreaCode;250;COD180
FAO_AreaCode;37;CAF140
FAO_AreaCode;46;COG178
FAO_AreaCode;211;CHE756
FAO_AreaCode;107;CIV384
FAO_AreaCode;47;COK184
FAO_AreaCode;40;CHL152
FAO_AreaCode;32;CMR120
FAO_AreaCode;41;CHN156
FAO_AreaCode;44;COL170
FAO_AreaCode;48;CRI188
FAO_AreaCode;49;CUB192
FAO_AreaCode;35;CPV132
FAO_AreaCode;42;CXR162
FAO_AreaCode;50;CYP196
FAO_AreaCode;167;CZE203
FAO_AreaCode;79;DEU276
FAO_AreaCode;72;DJI262
FAO_AreaCode;54;DNK208
FAO_AreaCode;55;DMA212
FAO_AreaCode;56;DOM214
FAO_AreaCode;4;DZA012
FAO_AreaCode;58;ECU218
FAO_AreaCode;63;EST233
FAO_AreaCode;59;EGY818
FAO_AreaCode;178;ERI232
FAO_AreaCode;203;ESP724
FAO_AreaCode;238;ETH231
FAO_AreaCode;62;ETH230
FAO_AreaCode;67;FIN246
FAO_AreaCode;66;FJI242
FAO_AreaCode;65;FLK238
FAO_AreaCode;145;FSM583
FAO_AreaCode;64;FRO234
FAO_AreaCode;68;FRA250
FAO_AreaCode;74;GAB266
FAO_AreaCode;229;GBR826
FAO_AreaCode;86;GRD308
FAO_AreaCode;73;GEO268
FAO_AreaCode;69;GUF254
FAO_AreaCode;81;GHA288
FAO_AreaCode;82;GIB292
FAO_AreaCode;75;GMB270
FAO_AreaCode;90;GIN324
FAO_AreaCode;87;GLP312
FAO_AreaCode;61;GNQ226
FAO_AreaCode;84;GRC300
FAO_AreaCode;89;GTM320
FAO_AreaCode;88;GUM316
FAO_AreaCode;175;GNB624
FAO_AreaCode;91;GUY328
FAO_AreaCode;95;HND340
FAO_AreaCode;98;HRV191
FAO_AreaCode;93;HTI332
FAO_AreaCode;97;HUN348
FAO_AreaCode;101;IDN360
FAO_AreaCode;104;IRL372
FAO_AreaCode;105;ISR376
FAO_AreaCode;100;IND356
FAO_AreaCode;103;IRQ368
FAO_AreaCode;102;IRN364
FAO_AreaCode;99;ISL352
FAO_AreaCode;106;ITA380
FAO_AreaCode;109;JAM388
FAO_AreaCode;112;JOR400
FAO_AreaCode;110;JPN392
FAO_AreaCode;114;KEN404
FAO_AreaCode;113;KGZ417
FAO_AreaCode;115;KHM116
FAO_AreaCode;83;KIR296
FAO_AreaCode;45;COM174
FAO_AreaCode;188;KNA659
FAO_AreaCode;116;PRK408
FAO_AreaCode;117;KOR410
FAO_AreaCode;118;KWT414
FAO_AreaCode;36;CYM136
FAO_AreaCode;108;KAZ398
FAO_AreaCode;120;LAO418
FAO_AreaCode;121;LBN422
FAO_AreaCode;189;LCA662
FAO_AreaCode;125;LIE438
FAO_AreaCode;38;LKA144
FAO_AreaCode;123;LBR430
FAO_AreaCode;122;LSO426
FAO_AreaCode;126;LTU440
FAO_AreaCode;119;LVA428
FAO_AreaCode;256;LUX442
FAO_AreaCode;124;LBY434
FAO_AreaCode;143;MAR504
FAO_AreaCode;146;MDA498
FAO_AreaCode;129;MDG450
FAO_AreaCode;127;MHL584
FAO_AreaCode;154;MKD807
FAO_AreaCode;133;MLI466
FAO_AreaCode;28;MMR104
FAO_AreaCode;141;MNG496
FAO_AreaCode;135;MTQ474
FAO_AreaCode;136;MRT478
FAO_AreaCode;142;MSR500
FAO_AreaCode;134;MLT470
FAO_AreaCode;137;MUS480
FAO_AreaCode;132;MDV462
FAO_AreaCode;130;MWI454
FAO_AreaCode;138;MEX484
FAO_AreaCode;131;MYS458
FAO_AreaCode;144;MOZ508
FAO_AreaCode;147;NAM516
FAO_AreaCode;153;NCL540
FAO_AreaCode;158;NER562
FAO_AreaCode;161;NFK574
FAO_AreaCode;159;NGA566
FAO_AreaCode;157;NIC558
FAO_AreaCode;150;NLD528
FAO_AreaCode;162;NOR578
FAO_AreaCode;149;NPL524
FAO_AreaCode;148;NRU520
FAO_AreaCode;160;NIU570
FAO_AreaCode;156;NZL554
FAO_AreaCode;221;OMN512
FAO_AreaCode;166;PAN591
FAO_AreaCode;170;PER604
FAO_AreaCode;70;PYF258
FAO_AreaCode;168;PNG598
FAO_AreaCode;171;PHL608
FAO_AreaCode;165;PAK586
FAO_AreaCode;173;POL616
FAO_AreaCode;190;SPM666
FAO_AreaCode;177;PRI630
FAO_AreaCode;299;PSE275
FAO_AreaCode;174;PRT620
FAO_AreaCode;169;PRY600
FAO_AreaCode;179;QAT634
FAO_AreaCode;182;REU638
FAO_AreaCode;183;ROU642
FAO_AreaCode;272;SRB688
FAO_AreaCode;185;RUS643
FAO_AreaCode;184;RWA646
FAO_AreaCode;194;SAU682
FAO_AreaCode;25;SLB090
FAO_AreaCode;196;SYC690
FAO_AreaCode;276;SDN729
FAO_AreaCode;206;SDN736
FAO_AreaCode;210;SWE752
FAO_AreaCode;200;SGP702
FAO_AreaCode;187;SHN654
FAO_AreaCode;198;SVN705
FAO_AreaCode;199;SVK703
FAO_AreaCode;197;SLE694
FAO_AreaCode;195;SEN686
FAO_AreaCode;201;SOM706
FAO_AreaCode;207;SUR740
FAO_AreaCode;277;SSD728
FAO_AreaCode;193;STP678
FAO_AreaCode;228;SUN810
FAO_AreaCode;60;SLV222
FAO_AreaCode;212;SYR760
FAO_AreaCode;209;SWZ748
FAO_AreaCode;224;TCA796
FAO_AreaCode;39;TCD148
FAO_AreaCode;217;TGO768
FAO_AreaCode;216;THA764
FAO_AreaCode;208;TJK762
FAO_AreaCode;218;TKL772
FAO_AreaCode;176;TLS626
FAO_AreaCode;213;TKM795
FAO_AreaCode;222;TUN788
FAO_AreaCode;219;TON776
FAO_AreaCode;223;TUR792
FAO_AreaCode;220;TTO780
FAO_AreaCode;227;TUV798
FAO_AreaCode;214;TWN158
FAO_AreaCode;215;TZA834
FAO_AreaCode;230;UKR804
FAO_AreaCode;226;UGA800
FAO_AreaCode;231;USA840
FAO_AreaCode;234;URY858
FAO_AreaCode;235;UZB860
FAO_AreaCode;191;VCT670
FAO_AreaCode;236;VEN862
FAO_AreaCode;239;VGB092
FAO_AreaCode;240;VIR850
FAO_AreaCode;237;VNM704
FAO_AreaCode;155;VUT548
FAO_AreaCode;243;WLF876
FAO_AreaCode;244;WSM882
FAO_AreaCode;249;YEM887
FAO_AreaCode;270;MYT175
FAO_AreaCode;248;YUG890
FAO_AreaCode;202;ZAF710
FAO_AreaCode;251;ZMB894
FAO_AreaCode;181;ZWE716
FAO_AreaCode;96;HKG344
FAO_AreaCode;273;MNE499
FAO_AreaCode;186;SCG891
FAO_AreaCode;128;MAC446
FAO_AreaCode;205;ESH732
FAO_AreaCode;15;BLGLUX
FAO_AreaCode;6;AND020
WMD;Afghanistan;AFG004
WMD;Albania;ALB008
WMD;Algeria;DZA012
WMD;Angola;AGO024
WMD;Argentina;ARG032
WMD;Armenia;ARM051
WMD;Australia;AUS036
WMD;Austria;AUT040
WMD;Azerbaijan;AZE031
WMD;Bahamas;BHS044
WMD;Bahrain;BHR048
WMD;Bangladesh;BGD050
WMD;Barbados;BRB052
WMD;Belarus;BLR112
WMD;Belgium;BEL056
WMD;Benin;BEN204
WMD;Bhutan;BTN064
WMD;Bolivia;BOL068
WMD;Bosnia-Herzegovina;BIH070
WMD;Botswana;BWA072
WMD;Brazil;BRA076
WMD;Brunei;BRN096
WMD;Bulgaria;BGR100
WMD;Burkina Faso;BFA854
WMD;Burundi;BDI108
WMD;Cambodia;KHM116
WMD;Cameroon;CMR120
WMD;Canada;CAN124
WMD;Cape Verde;CPV132
WMD;Central African Republic;CAF140
WMD;Chad;TCD148
WMD;Chile;CHL152
WMD;China;CHN156
WMD;Christmas Island;CXR162
WMD;Colombia;COL170
WMD;Congo, D.R.;COD180
WMD;Congo, Rep.;COG178
WMD;Costa Rica;CRI188
