id,facility_id,facility_type,year,input,input_value_tonnes,output,output_value_tonnes,grade_ppm,recovery_rate,amount_sold_tonnes,metal_payable_tonnes,incl_purchased,reporting_period,source_id,comment
3134,COM01124.02,Refinery,2013,Zinc concentrate,,Sulfuric acid,12000,,,,,,,det_1420,
3135,COM01124.02,Refinery,2013,Zinc concentrate,193700,,,,,,,,,det_1420,
3136,COM01124.02,Refinery,2014,Zinc concentrate,,Refined Cadmium,600,,,,,,,det_1419,
3137,COM01124.02,Refinery,2014,Zinc concentrate,,Refined Gold,0.016,,,,,,,det_1419,
3138,COM01124.02,Refinery,2014,Zinc concentrate,,Refined Silver,11000,,,,,,,det_1419,
3139,COM01124.02,Refinery,2014,Zinc concentrate,,Refined Zinc,92100,,,,,,,det_1419,
3140,COM01124.02,Refinery,2014,Zinc concentrate,,Sulfuric acid,171500,,,,,,,det_1419,
3141,COM01124.02,Refinery,2014,Zinc concentrate,187300,,,,,,,,,det_1419,
3142,COM01124.02,Refinery,2015,Zinc concentrate,,Refined Cadmium,600,,,,,,,det_1419,
3143,COM01124.02,Refinery,2015,Zinc concentrate,,Refined Gold,0.014,,,,,,,det_1419,
3144,COM01124.02,Refinery,2015,Zinc concentrate,,Refined Silver,11300,,,,,,,det_1419,
3145,COM01124.02,Refinery,2015,Zinc concentrate,,Refined Zinc,100500,,,,,,,det_1419,
3146,COM01124.02,Refinery,2015,Zinc concentrate,,Sulfuric acid,183700,,,,,,,det_1419,
3147,COM01124.02,Refinery,2015,Zinc concentrate,191700,,,,,,,,,det_1419,
3148,COM01124.02,Refinery,2016,Zinc concentrate,,Refined Cadmium,700,,,,,,,det_1419,
3149,COM01124.02,Refinery,2016,Zinc concentrate,,Refined Gold,0.014400000000000001,,,,,,,det_1419,
3150,COM01124.02,Refinery,2016,Zinc concentrate,,Refined Silver,10500,,,,,,,det_1419,
3151,COM01124.02,Refinery,2016,Zinc concentrate,,Refined Zinc,106100,,,,,,,det_1419,
3152,COM01124.02,Refinery,2016,Zinc concentrate,,Sulfuric acid,181300,,,,,,,det_1419,
3153,COM01124.02,Refinery,2016,Zinc concentrate,202000,,,,,,,,,det_1419,
3154,COM01124.02,Refinery,2017,Zinc concentrate,,Refined Cadmium,600,,,,,,,det_1323,
3155,COM01124.02,Refinery,2017,Zinc concentrate,,Refined Gold,0.0178,,,,,,,det_1323,
3156,COM01124.02,Refinery,2017,Zinc concentrate,,Refined Silver,14500,,,,,,,det_1323,
3157,COM01124.02,Refinery,2017,Zinc concentrate,,Refined Zinc,104400,,,,,,,det_1323,
3158,COM01124.02,Refinery,2017,Zinc concentrate,,Sulfuric acid,180600,,,,,,,det_1323,
3159,COM01124.02,Refinery,2017,Zinc concentrate,202300,,,,,,,,,det_1323,
3160,COM01124.02,Refinery,2018,Zinc concentrate,,Refined Cadmium,600,,,,,,,det_1323,
3161,COM01124.02,Refinery,2018,Zinc concentrate,,Refined Gold,0.0238,,,,,,,det_1323,
3162,COM01124.02,Refinery,2018,Zinc concentrate,,Refined Silver,16800,,,,,,,det_1323,
3163,COM01124.02,Refinery,2018,Zinc concentrate,,Refined Zinc,107500,,,,,,,det_1323,
3164,COM01124.02,Refinery,2018,Zinc concentrate,,Sulfuric acid,184200,,,,,,,det_1323,
3165,COM01124.02,Refinery,2018,Zinc concentrate,204000,,,,,,,,,det_1323,
3166,COM01124.02,Refinery,2019,Zinc concentrate,,Refined Cadmium,600,,,,,,,det_1323,
3167,COM01124.02,Refinery,2019,Zinc concentrate,,Refined Gold,0.0192,,,,,,,det_1323,
3168,COM01124.02,Refinery,2019,Zinc concentrate,,Refined Silver,16100.000000000002,,,,,,,det_1323,
3169,COM01124.02,Refinery,2019,Zinc concentrate,,Refined Zinc,104900,,,,,,,det_1323,
3170,COM01124.02,Refinery,2019,Zinc concentrate,,Sulfuric acid,187200,,,,,,,det_1323,
3171,COM01124.02,Refinery,2019,Zinc concentrate,209300,,,,,,,,,det_1323,
3172,COM01133.00,Refinery,2002,Iron ore,,Iron ore pellets,712000,,,,,,,det_1444,
3173,COM01133.00,Refinery,2003,Iron ore,,Iron ore pellets,3590000,,,,,,,det_1444,
3174,COM01133.00,Refinery,2004,Iron ore,,Iron ore pellets,6099000,,,,,,,det_1443,
3175,COM01133.00,Refinery,2005,Iron ore,,Iron ore pellets,6185000,,,,,,,det_1443,
3176,COM01133.00,Refinery,2006,Iron ore,,Iron ore pellets,4108000,,,,,,,det_1442,
3177,COM01133.00,Refinery,2007,Iron ore,,Iron ore pellets,7053000,,,,,,,det_1442,
3178,COM01133.00,Refinery,2008,Iron ore,,Iron ore pellets,6960000,,,,,,,det_1441,
3179,COM01133.00,Refinery,2009,Iron ore,,Iron ore pellets,3000,,,,,,,det_1441,
3180,COM01133.00,Refinery,2010,Iron ore,,Iron ore pellets,4545000,,,,,,,det_1440,
3181,COM01133.00,Refinery,2011,Iron ore,,Iron ore pellets,5060000,,,,,,,det_1440,
3182,COM01133.00,Refinery,2012,Iron ore,,Iron ore pellets,3511000,,,,,,,det_1544,
3183,COM01133.00,Refinery,2018,Iron ore,,Iron ore pellets,950000,,,,,,,det_1397,
3184,COM01133.00,Refinery,2019,Iron ore,,Iron ore pellets,3997000,,,,,,,det_1397,
3185,COM01142.00,Smelter,2008,Alumina,,Primary aluminium,537000,,,,,,,det_1789,
3186,COM01142.00,Smelter,2009,Alumina,,Primary aluminium,530000,,,,,,,det_1789,
3187,COM01142.00,Smelter,2010,Alumina,,Primary aluminium,537000,,,,,,,det_1852,
3188,COM01142.00,Smelter,2011,Alumina,,Primary aluminium,499000,,,,,,,det_1852,
3189,COM01142.00,Smelter,2012,Alumina,,Primary aluminium,541000,,,,,,,det_1801,
3190,COM01142.00,Smelter,2013,Alumina,,Primary aluminium,513000,,,,,,,det_1801,
3191,COM01142.00,Smelter,2014,Alumina,,Primary aluminium,514000,,,,,,,det_1851,
3192,COM01142.00,Smelter,2015,Alumina,,Primary aluminium,525000,,,,,,,det_1851,
3193,COM01142.00,Smelter,2016,Alumina,,Primary aluminium,530000,,,,,,,det_1782,
3194,COM01142.00,Smelter,2017,Alumina,,Primary aluminium,533000,,,,,,,det_1782,
3195,COM01142.00,Smelter,2018,Alumina,,Primary aluminium,536000,,,,,,,det_1781,
3196,COM01142.00,Smelter,2019,Alumina,,Primary aluminium,539000,,,,,,,det_1781,
3197,COM01144.00,Smelter,2008,,,Aluminium,197000,,,,,,,det_1325,
3198,COM01144.00,Smelter,2009,,,Aluminium,193000,,,,,,,det_1325,
3199,COM01144.00,Smelter,2010,,,Aluminium,196000,,,,,,,det_1326,
3200,COM01144.00,Smelter,2011,,,Aluminium,197000,,,,,,,det_1077,
3201,COM01144.00,Smelter,2012,,,Aluminium,205000,,,,,,,det_1077,
3202,COM01144.00,Smelter,2013,,,Aluminium,208800,,,,,,,det_1075,"The data given in the report for this year reflect the Company’s 100% ownership up to 01.06.2006 and 0% ownership thereafter. Therefore, real production data are estimated by using available data and adjusting it to a full year by multiplying given data with (12/5)."
3203,COM01159.00,Smelter,2008,,,Crude steel,1400000,,,,,,,det_1679,
3204,COM01159.00,Smelter,2009,,,Crude steel,900000,,,,,,,det_1678,
3205,COM01159.00,Smelter,2010,,,Crude steel,1300000,,,,,,,det_1677,
3206,COM01159.00,Smelter,2011,,,Crude steel,900000,,,,,,,det_1676,
3207,COM01159.00,Smelter,2012,,,Crude steel,400000,,,,,,,det_1675,
3208,COM01159.00,Smelter,2013,,,Crude steel,700000,,,,,,,det_1607,
3209,COM01159.00,Smelter,2014,,,Crude steel,700000,,,,,,,det_1674,
3210,COM01159.00,Smelter,2015,,,Crude steel,600000,,,,,,,det_1673,
3211,COM01159.00,Smelter,2016,,,Crude steel,100000,,,,,,,det_1672,
3212,COM01159.00,Smelter,2017,,,Crude steel,300000,,,,,,,det_1671,
3213,COM01159.00,Smelter,2018,,,Crude steel,300000,,,,,,,det_1670,
3214,COM01159.00,Smelter,2019,,,Crude steel,300000,,,,,,,det_1606,
3215,COM01165.00,Smelter,2007,Alumina,,Primary aluminium,108000,,,,,,,det_1822,
3216,COM01165.00,Smelter,2008,Alumina,,Primary aluminium,106200,,,,,,,det_1846,
3217,COM01165.00,Smelter,2009,Alumina,,Primary aluminium,156200,,,,,,,det_1845,
3218,COM01165.00,Smelter,2010,Alumina,,Primary aluminium,215700,,,,,,,det_1844,
3219,COM01165.00,Smelter,2011,Alumina,,Primary aluminium,220000,,,,,,,det_1774,
3220,COM01165.00,Smelter,2012,Alumina,,Primary aluminium,219000,,,,,,,det_1773,
3221,COM01165.00,Smelter,2013,Alumina,,Primary aluminium,221700,,,,,,,det_1823,
3222,COM01165.00,Smelter,2014,Alumina,,Primary aluminium,218100,,,,,,,det_1843,
3223,COM01165.00,Smelter,2015,Alumina,,Primary aluminium,216800,,,,,,,det_1842,
3224,COM01165.00,Smelter,2016,Alumina,,Primary aluminium,217000,,,,,,,det_1824,
3225,COM01165.00,Smelter,2017,Alumina,,Primary aluminium,212820,,,,,,,det_1841,
3226,COM01165.00,Smelter,2018,Alumina,,Primary aluminium,197280,,,,,,,det_1840,
3227,COM01165.00,Smelter,2019,Alumina,,Primary aluminium,8500,,,,,,,det_1772,
3228,COM01167.00,Smelter,2007,Alumina,,Primary aluminium,228600,,,,,,,det_1822,
3229,COM01167.00,Smelter,2008,Alumina,,Primary aluminium,216200,,,,,,,det_1846,
3230,COM01167.00,Smelter,2009,Alumina,,Primary aluminium,227400,,,,,,,det_1845,
3231,COM01167.00,Smelter,2010,Alumina,,Primary aluminium,223200,,,,,,,det_1844,
3232,COM01167.00,Smelter,2011,Alumina,,Primary aluminium,224000,,,,,,,det_1774,
3233,COM01167.00,Smelter,2012,Alumina,,Primary aluminium,216000,,,,,,,det_1773,
3234,COM01167.00,Smelter,2013,Alumina,,Primary aluminium,223200,,,,,,,det_1823,
3235,COM01167.00,Smelter,2014,Alumina,,Primary aluminium,221300,,,,,,,det_1843,
3236,COM01167.00,Smelter,2015,Alumina,,Primary aluminium,222900,,,,,,,det_1842,
3237,COM01167.00,Smelter,2016,Alumina,,Primary aluminium,224200,,,,,,,det_1824,
3238,COM01167.00,Smelter,2017,Alumina,,Primary aluminium,224830,,,,,,,det_1841,
3239,COM01167.00,Smelter,2018,Alumina,,Primary aluminium,225390,,,,,,,det_1840,
3240,COM01169.00,Refinery,2002,Bauxite,,Alumina products,1367000,,,,,,,det_1850,
3241,COM01169.00,Refinery,2003,Bauxite,,Alumina products,1416000,,,,,,,det_1849,
3242,COM01169.00,Refinery,2004,Bauxite,,Alumina products,1403000,,,,,,,det_1848,
3243,COM01169.00,Refinery,2005,Bauxite,,Alumina,1439000,,,,,,,det_1847,
3244,COM01169.00,Refinery,2005,Bauxite,,Chemical alumina products,18000,,,,,,,det_1847,
3245,COM01169.00,Smelter,2005,Alumina,,Primary aluminium,32400,,,,,,,det_1847,
3246,COM01169.00,Refinery,2006,Bauxite,,Alumina,2173600,,,,,,,det_1883,
3247,COM01169.00,Refinery,2006,Bauxite,,Chemical alumina products,18400,,,,,,,det_1883,
3248,COM01169.00,Smelter,2006,Alumina,,Primary aluminium,270200,,,,,,,det_1883,
3249,COM01169.00,Refinery,2007,Bauxite,,Alumina,2219300,,,,,,,det_1822,
3250,COM01169.00,Refinery,2007,Bauxite,,Chemical alumina products,19500,,,,,,,det_1822,
3251,COM01169.00,Smelter,2007,Alumina,,Primary aluminium,289000,,,,,,,det_1822,
3252,COM01169.00,Refinery,2008,Bauxite,,Alumina,1955700,,,,,,,det_1846,
3253,COM01169.00,Refinery,2008,Bauxite,,Chemical alumina products,31600,,,,,,,det_1846,
3254,COM01169.00,Smelter,2008,Alumina,,Primary aluminium,258700,,,,,,,det_1846,
3255,COM01169.00,Refinery,2009,Bauxite,,Alumina,1273600,,,,,,,det_1845,
3256,COM01169.00,Refinery,2009,Bauxite,,Chemical alumina products,28900,,,,,,,det_1845,
3257,COM01169.00,Smelter,2009,Alumina,,Primary aluminium,293400,,,,,,,det_1845,
3258,COM01169.00,Refinery,2010,Bauxite,,Alumina,1775100,,,,,,,det_1844,
3259,COM01169.00,Refinery,2010,Bauxite,,Chemical alumina products,19800,,,,,,,det_1844,
3260,COM01169.00,Smelter,2010,Alumina,,Primary aluminium,341500,,,,,,,det_1844,
3261,COM01169.00,Refinery,2011,Bauxite,,Alumina,1772000,,,,,,,det_1774,
3262,COM01169.00,Refinery,2011,Bauxite,,Chemical alumina products,17000,,,,,,,det_1774,
3263,COM01169.00,Smelter,2011,Alumina,,Primary aluminium,347000,,,,,,,det_1774,
3264,COM01169.00,Refinery,2012,Bauxite,,Alumina,1924000,,,,,,,det_1773,
3265,COM01169.00,Refinery,2012,Bauxite,,Chemical alumina products,14000,,,,,,,det_1773,
3266,COM01169.00,Smelter,2012,Alumina,,Primary aluminium,349000,,,,,,,det_1773,
3267,COM01169.00,Refinery,2013,Bauxite,,Alumina,2249900,,,,,,,det_1823,
3268,COM01169.00,Refinery,2013,Bauxite,,Chemical alumina products,13000,,,,,,,det_1823,
3269,COM01169.00,Smelter,2013,Alumina,,Primary aluminium,356600,,,,,,,det_1823,
3270,COM01169.00,Refinery,2014,Bauxite,,Alumina,2261900,,,,,,,det_1843,
3271,COM01169.00,Refinery,2014,Bauxite,,Chemical alumina products,16200,,,,,,,det_1843,
3272,COM01169.00,Smelter,2014,Alumina,,Primary aluminium,354300,,,,,,,det_1843,
3273,COM01169.00,Refinery,2015,Bauxite,,Alumina,2407000,,,,,,,det_1842,
3274,COM01169.00,Refinery,2015,Bauxite,,Chemical alumina products,28300,,,,,,,det_1842,
3275,COM01169.00,Smelter,2015,Alumina,,Primary aluminium,263500,,,,,,,det_1842,
3276,COM01169.00,Refinery,2016,Bauxite,,Alumina,1736840,,,,,,,det_1824,
3277,COM01169.00,Refinery,2016,Bauxite,,Chemical alumina products,74710,,,,,,,det_1824,
3278,COM01169.00,Smelter,2016,Alumina,,Primary aluminium,324800,,,,,,,det_1824,
3279,COM01169.00,Refinery,2017,Bauxite,,Alumina,1845970,,,,,,,det_1841,
3280,COM01169.00,Refinery,2017,Bauxite,,Chemical alumina products,68350,,,,,,,det_1841,
3281,COM01169.00,Smelter,2017,Alumina,,Primary aluminium,436730,,,,,,,det_1841,
3282,COM01169.00,Refinery,2018,Bauxite,,Alumina,2129130,,,,,,,det_1840,
3283,COM01169.00,Refinery,2018,Bauxite,,Chemical alumina products,73050,,,,,,,det_1840,
3284,COM01169.00,Smelter,2018,Alumina,,Primary aluminium,431360,,,,,,,det_1840,
3285,COM01169.00,Refinery,2019,Bauxite,,Alumina,1771020,,,,,,,det_1772,
3286,COM01169.00,Refinery,2019,Bauxite,,Chemical alumina products,94620,,,,,,,det_1772,
3287,COM01169.00,Smelter,2019,Alumina,,Primary aluminium,365800,,,,,,,det_1772,
3288,COM01170.00,Smelter,2019,Alumina,,Primary aluminium,181200,,,,,,,det_1772,
3289,COM01172.00,Smelter,2008,,,Aluminium,100000,,,,,,,det_1325,
3290,COM01172.00,Smelter,2009,,,Aluminium,99000,,,,,,,det_1325,
3291,COM01172.00,Smelter,2010,,,Aluminium,100000,,,,,,,det_1326,
3292,COM01172.00,Smelter,2011,,,Aluminium,97000,,,,,,,det_1077,
3293,COM01172.00,Smelter,2012,,,Aluminium,81000,,,,,,,det_1077,
3294,COM01172.00,Smelter,2013,,,Aluminium,74000,,,,,,,det_1075,
3295,COM01176.00,Refinery,2012,Coal,,Polyethylene,,,,267700,,,,det_1980,
3296,COM01176.00,Refinery,2012,Coal,,Polypropylene,,,,277600,,,,det_1980,
3297,COM01176.00,Refinery,2013,Coal,,Polyethylene,,,,262400,,,,det_1980,
3298,COM01176.00,Refinery,2013,Coal,,Polypropylene,,,,267900,,,,det_1980,
3299,COM01176.00,Refinery,2014,Coal,,Polyethylene,,,,265500,,,,det_2095,
3300,COM01176.00,Refinery,2014,Coal,,Polypropylene,,,,268100,,,,det_2095,
3301,COM01176.00,Refinery,2015,Coal,,Polyethylene,,,,319200,,,,det_2095,
3302,COM01176.00,Refinery,2015,Coal,,Polypropylene,,,,312900,,,,det_2095,
3303,COM01176.00,Refinery,2016,Coal,,Polyethylene,,,,292600,,,,det_2179,
3304,COM01176.00,Refinery,2016,Coal,,Polypropylene,,,,282100,,,,det_2179,
3305,COM01176.00,Refinery,2017,Coal,,Polyethylene,,,,324600,,,,det_2179,
3306,COM01176.00,Refinery,2017,Coal,,Polypropylene,,,,308800,,,,det_2179,
3307,COM01176.00,Refinery,2018,Coal,,Polyethylene,,,,315400,,,,det_1979,
3308,COM01176.00,Refinery,2018,Coal,,Polypropylene,,,,297700,,,,det_1979,
3309,COM01176.00,Refinery,2019,Coal,,Polyethylene,,,,319000,,,,det_1979,
3310,COM01176.00,Refinery,2019,Coal,,Polypropylene,,,,302300,,,,det_1979,
3311,COM01189.00,Refinery,2017,Heavy mineral concentrate,348000,Refined Ilmenite,57600,,,,,no,,det_2372,
3312,COM01189.00,Refinery,2017,Heavy mineral concentrate,348000,Refined Rutile,167600,,,,,no,,det_2372,
3313,COM01189.00,Refinery,2017,Heavy mineral concentrate,348000,Refined Zircon,3000,,,,,no,,det_2372,
3314,COM01189.00,Refinery,2018,Heavy mineral concentrate,242000,Refined Ilmenite,54500,,,,,no,,det_2371,
3315,COM01189.00,Refinery,2018,Heavy mineral concentrate,242000,Refined Rutile,121500,,,,,no,,det_2371,
3316,COM01189.00,Refinery,2018,Heavy mineral concentrate,242000,Refined Zircon,11400,,,,,no,,det_2371,
3317,COM01189.00,Refinery,2019,Heavy mineral concentrate,290000,Refined Ilmenite,59200,,,,,no,,det_2371,
3318,COM01189.00,Refinery,2019,Heavy mineral concentrate,290000,Refined Rutile,137200,,,,,no,,det_2370,
3319,COM01189.00,Refinery,2019,Heavy mineral concentrate,290000,Refined Zircon,8500,,,,,no,,det_2370,
3320,COM01192.00,Refinery,2006,Copper anode,,Copper cathode,174252,,,,,,April-March,det_1856,
3321,COM01192.00,Refinery,2006,Copper cathode,,Copper rods,136317,,,,,,April-March,det_1856,
3322,COM01192.00,Refinery,2007,Copper anode,,Copper cathode,162155,,,,,,April-March,det_1856,
3323,COM01192.00,Refinery,2007,Copper cathode,,Copper rods,124222,,,,,,April-March,det_1856,
3324,COM01192.00,Refinery,2008,Copper anode,,Copper cathode,176354,,,,,,April-March,det_1825,
3325,COM01192.00,Refinery,2008,Copper cathode,,Copper rods,143060,,,,,,April-March,det_1825,
3326,COM01192.00,Refinery,2009,Copper anode,,Copper cathode,173127,,,,,,April-March,det_1825,
3327,COM01192.00,Refinery,2009,Copper cathode,,Copper rods,143587,,,,,,April-March,det_1825,
3328,COM01192.00,Refinery,2010,Copper anode,,Copper cathode,179997,,,,,,April-March,det_1825,
3329,COM01192.00,Refinery,2010,Copper cathode,,Copper rods,140989,,,,,,April-March,det_1825,
3330,COM01192.00,Refinery,2011,Copper anode,,Copper cathode,162710,,,,,,April-March,det_1806,
3331,COM01192.00,Refinery,2011,Copper cathode,,Copper rods,133886,,,,,,April-March,det_1806,
3332,COM01192.00,Refinery,2012,Copper anode,,Copper cathode,156429,,,,,,April-March,det_1806,
3333,COM01192.00,Refinery,2012,Copper cathode,,Copper rods,116460,,,,,,April-March,det_1806,
3334,COM01192.00,Refinery,2013,Copper anode,,Copper cathode,161296,,,,,,April-March,det_1806,
3335,COM01192.00,Refinery,2013,Copper cathode,,Copper rods,119451,,,,,,April-March,det_1806,
3336,COM01192.00,Refinery,2014,Copper anode,,Copper cathode,142842,,,,,,April-March,det_1807,
3337,COM01192.00,Refinery,2014,Copper cathode,,Copper rods,100948,,,,,,April-March,det_1807,
3338,COM01192.00,Refinery,2015,Copper anode,,Copper cathode,168353,,,,,,April-March,det_1807,
3339,COM01192.00,Refinery,2015,Copper cathode,,Copper rods,116939,,,,,,April-March,det_1807,
3340,COM01192.00,Refinery,2016,Copper anode,,Copper cathode,182183,,,,,,April-March,det_1807,
3341,COM01192.00,Refinery,2016,Copper cathode,,Copper rods,142115,,,,,,April-March,det_1807,
3342,COM01192.00,Refinery,2017,Copper anode,,Copper cathode,186611,,,,,,April-March,det_1805,
3343,COM01192.00,Refinery,2017,Copper cathode,,Copper rods,136352,,,,,,April-March,det_1805,
3344,COM01192.00,Refinery,2018,Copper anode,,Copper cathode,186418,,,,,,April-March,det_1805,
3345,COM01192.00,Refinery,2018,Copper cathode,,Copper rods,135332,,,,,,April-March,det_1805,
3346,COM01192.00,Refinery,2019,Copper anode,,Copper cathode,86644,,,,,,April-March,det_1805,
3347,COM01192.00,Refinery,2019,Copper cathode,,Copper rods,108915,,,,,,April-March,det_1805,
3348,COM01196.00,Refinery,2011,,,ferroalloys,76000,,,,,,,det_1374,
3349,COM01196.00,Refinery,2012,,,ferroalloys,79000,,,,,,,det_1374,
3350,COM01196.00,Refinery,2013,,,ferroalloys,82000,,,,,,,det_1374,
3351,COM01196.00,Refinery,2014,,,manganese ferroalloys,113000,,,,,,,det_1372,
3352,COM01196.00,Refinery,2015,,,manganese ferroalloys,92000,,,,,,,det_1372,
3353,COM01196.00,Refinery,2016,,,manganese ferroalloys,77000,,,,,,,det_1372,
3354,COM01196.00,Refinery,2017,,,manganese ferroalloys,88000,,,,,,,det_1371,
3355,COM01196.00,Refinery,2018,,,manganese ferroalloys,103000,,,,,,,det_1371,
3356,COM01196.00,Refinery,2019,,,manganese ferroalloys,86000,,,,,,,det_1371,
3357,COM01201.00,Refinery,2010,,,Zinc ingots,152000,,,,,,April-March,det_1825,
3358,COM01201.00,Refinery,2012,,,Zinc ingots,145000,,,,,,April-March,det_1806,
3359,COM01201.00,Refinery,2013,,,Zinc ingots,145342,,,,,,April-March,det_1806,
3360,COM01201.00,Refinery,2014,,,Zinc ingots,124924,,,,,,April-March,det_1807,
3361,COM01201.00,Refinery,2015,,,Zinc ingots,102188,,,,,,April-March,det_1807,
3362,COM01201.00,Refinery,2016,,,Zinc ingots,81938,,,,,,April-March,det_1807,
3363,COM01201.00,Refinery,2017,,,Zinc ingots,85427,,,,,,April-March,det_1805,
3364,COM01201.00,Refinery,2018,,,Zinc ingots,84215,,,,,,April-March,det_1805,
3365,COM01201.00,Refinery,2019,,,Zinc ingots,65948,,,,,,April-March,det_1805,
3366,COM01203.00,Smelter,2004,,,Raw steel,1153000,,,,,,,det_1729,
3367,COM01203.00,Smelter,2005,,,Raw steel,1336000,,,,,,,det_1743,
3368,COM01203.00,Smelter,2006,,,Raw steel,1857000,,,,,,,det_1743,
3369,COM01203.00,Smelter,2007,,,Raw steel,1645000,,,,,,,det_1743,
3370,COM01203.00,Smelter,2008,,,Raw steel,1848000,,,,,,,det_1743,
3371,COM01203.00,Smelter,2009,,,Raw steel,1180000,,,,,,,det_1743,
3372,COM01203.00,Smelter,2010,,,Raw steel,1383000,,,,,,,det_1742,
3373,COM01203.00,Smelter,2011,,,Raw steel,1439000,,,,,,,det_1742,
3374,COM01204.00,Smelter,2008,,,Aluminium,49000,,,,,,,det_1325,
3375,COM01204.00,Smelter,2009,,,Aluminium,351000,,,,,,,det_1325,
3376,COM01204.00,Smelter,2010,,,Aluminium,367000,,,,,,,det_1326,
3377,COM01204.00,Smelter,2011,,,Aluminium,373000,,,,,,,det_1077,the total production
3378,COM01204.00,Smelter,2012,,,Aluminium,360000,,,,,,,det_1077,the total production
3379,COM01204.00,Smelter,2013,,,Aluminium,354000,,,,,,,det_1075,the total production
3380,COM01204.00,Smelter,2014,,,Aluminium,364000,,,,,,,det_1075,the total production
3381,COM01204.00,Smelter,2015,,,Aluminium,377000,,,,,,,det_1075,the total production
3382,COM01204.00,Smelter,2016,,,Aluminium,386000,,,,,,,det_1074,the total production
3383,COM01204.00,Smelter,2017,,,Aluminium,253000,,,,,,,det_1074,the total production
3384,COM01204.00,Smelter,2018,,,Aluminium,380000,,,,,,,det_1074,the total production
3385,COM01207.00,Smelter,2008,,,Aluminium,171000,,,,,,,det_1325,
3386,COM01207.00,Smelter,2009,,,Aluminium,98000,,,,,,,det_1325,
3387,COM01207.00,Smelter,2010,,,Aluminium,88000,,,,,,,det_1326,
3388,COM01207.00,Smelter,2011,,,Aluminium,89000,,,,,,,det_1077,the total production
3389,COM01207.00,Smelter,2012,,,Aluminium,92000,,,,,,,det_1077,the total production
3390,COM01207.00,Smelter,2013,,,Aluminium,89000,,,,,,,det_1075,the total production
3391,COM01207.00,Smelter,2014,,,Aluminium,76000,,,,,,,det_1075,the total production
3392,COM01225.00,Smelter,2009,,,Crude steel,300000,,,,,,,det_1678,
3393,COM01225.00,Smelter,2010,,,Crude steel,400000,,,,,,,det_1677,
3394,COM01225.00,Smelter,2011,,,Crude steel,500000,,,,,,,det_1676,
3395,COM01225.00,Smelter,2012,,,Crude steel,400000,,,,,,,det_1675,
3396,COM01225.00,Smelter,2013,,,Crude steel,400000,,,,,,,det_1607,
3397,COM01225.00,Smelter,2014,,,Crude steel,400000,,,,,,,det_1674,
3398,COM01225.00,Smelter,2015,,,Crude steel,400000,,,,,,,det_1673,
3399,COM01225.00,Smelter,2016,,,Crude steel,200000,,,,,,,det_1672,
3400,COM01225.00,Smelter,2017,,,Crude steel,300000,,,,,,,det_1671,
3401,COM01225.00,Smelter,2018,,,Crude steel,200000,,,,,,,det_1670,
3402,COM01225.00,Smelter,2019,,,Crude steel,200000,,,,,,,det_1606,
3403,COM01262.00,Smelter,2019,,,Crude steel,4300000,,,,,,,det_1606,
3404,COM01268.00,Refinery,2015,Bauxite,,Alumina,69869,,,,,,,det_1860,
3405,COM01268.00,Refinery,2018,Bauxite,,Alumina,13017,,,,,,,det_1858,
3406,COM01268.00,Refinery,2019,Bauxite,,Alumina,104537,,,,,,,det_1858,
3407,COM01272.00,Smelter,2008,,,Crude steel,3400000,,,,,,,det_1679,
3408,COM01272.00,Smelter,2009,,,Crude steel,3300000,,,,,,,det_1678,
3409,COM01272.00,Smelter,2010,,,Crude steel,3800000,,,,,,,det_1677,
3410,COM01272.00,Smelter,2011,,,Crude steel,3600000,,,,,,,det_1676,
3411,COM01272.00,Smelter,2012,,,Crude steel,2900000,,,,,,,det_1675,
3412,COM01272.00,Smelter,2013,,,Crude steel,3000000,,,,,,,det_1607,
3413,COM01272.00,Smelter,2014,,,Crude steel,3500000,,,,,,,det_1674,
3414,COM01272.00,Smelter,2015,,,Crude steel,3500000,,,,,,,det_1673,
3415,COM01272.00,Smelter,2016,,,Crude steel,3900000,,,,,,,det_1672,
3416,COM01272.00,Smelter,2017,,,Crude steel,4099999.9999999995,,,,,,,det_1671,
3417,COM01272.00,Smelter,2018,,,Crude steel,3300000,,,,,,,det_1670,
3418,COM01272.00,Smelter,2019,,,Crude steel,3400000,,,,,,,det_1606,
3419,COM01281.00,Refinery,2013,Manganese concentrate,,Electrolytic manganese metal,12500,,,,,,,det_2132,
3420,COM01281.00,Refinery,2014,Manganese concentrate,,Electrolytic manganese metal,21500,,,,,,,det_2131,
3421,COM01281.00,Refinery,2015,Manganese concentrate,,Electrolytic manganese metal,20800,,,,,,,det_2131,
3422,COM01281.00,Refinery,2016,Manganese concentrate,,Electrolytic manganese metal,24900,,,,,,,det_2130,
3423,COM01281.00,Refinery,2017,Manganese concentrate,,Electrolytic manganese metal,25100,,,,,,,det_2130,
3424,COM01281.00,Refinery,2018,Manganese concentrate,,Electrolytic manganese metal,37600,,,,,,,det_2129,
3425,COM01281.00,Refinery,2019,Manganese concentrate,,Electrolytic manganese metal,34900,,,,,,,det_2129,
3426,COM01285.00,Smelter,2001,,,Aluminium,322300,,,,,,,det_1324,
3427,COM01285.00,Smelter,2002,,,Aluminium,333900,,,,,,,det_1324,
3428,COM01285.00,Smelter,2003,,,Aluminium,334400,,,,,,,det_1324,
